Date,Open,High,Low,Close,Volume,AvgVol20,VolDisp20,SMA20,SMA60,SMA120,SMA480,RSI14,POC_20D_UltraShort,POC_90D_Short,POC_365D_Mid,POC_1095D_Long
2015-09-16,0.5557993102060543,0.5638086435256698,0.5516732987786598,0.5606534481048584,173508000,355563600,-51.2,0.54,0.51,0.52,0.46,58.95,0.5 - 0.6 (오류),0.5 - 0.6 (60.9%),0.5 - 0.6 (55.7%),0.4 - 0.5 (31.5%)
2015-09-17,0.570361390664527,0.575458272986501,0.564536440162411,0.565750002861023,268712000,356536800,-24.63,0.54,0.51,0.52,0.46,60.56,0.5 - 0.6 (오류),0.5 - 0.6 (60.9%),0.5 - 0.6 (56.0%),0.4 - 0.5 (31.5%)
2015-09-18,0.5579834975020335,0.5701188380707473,0.5545856137159673,0.5652647018432617,326412000,351510800,-7.14,0.54,0.52,0.52,0.46,60.32,0.5 - 0.6 (오류),0.5 - 0.6 (60.8%),0.5 - 0.6 (56.4%),0.4 - 0.5 (31.5%)
2015-09-21,0.5659927408601174,0.5723031285567657,0.5630802364260153,0.5710895657539368,281840000,346469600,-18.65,0.54,0.52,0.52,0.46,62.26,0.5 - 0.6 (오류),0.5 - 0.6 (60.4%),0.5 - 0.6 (57.2%),0.4 - 0.5 (31.6%)
2015-09-22,0.5587116107728566,0.5625949312380105,0.5526439116962034,0.5555564165115356,228356000,323773200,-29.47,0.55,0.52,0.52,0.46,54.57,0.5 - 0.6 (오류),0.5 - 0.6 (60.0%),0.5 - 0.6 (57.3%),0.4 - 0.5 (31.6%)
2015-09-23,0.5560416708242839,0.5616239318924062,0.5538573505680412,0.5582260489463806,161632000,300720600,-46.25,0.55,0.52,0.52,0.46,55.59,0.5 - 0.6 (오류),0.5 - 0.6 (59.9%),0.5 - 0.6 (57.6%),0.4 - 0.5 (31.6%)
2015-09-24,0.5548282069976351,0.5747301852270067,0.5460907517294754,0.568905234336853,382440000,289093800,32.29,0.55,0.52,0.52,0.46,59.49,0.5 - 0.6 (오류),0.5 - 0.6 (59.9%),0.5 - 0.6 (58.0%),0.4 - 0.5 (31.6%)
2015-09-25,0.5759438130048803,0.5841958912143342,0.567449103199977,0.5730313658714294,369692000,284390200,29.99,0.55,0.52,0.52,0.46,60.92,0.5 - 0.6 (오류),0.5 - 0.6 (59.8%),0.5 - 0.6 (58.3%),0.4 - 0.5 (31.6%)
2015-09-28,0.5730313034927281,0.5766718764797061,0.5618667793651644,0.5655073523521423,395584000,288122200,37.3,0.55,0.52,0.52,0.46,56.97,0.5 - 0.6 (오류),0.5 - 0.6 (61.7%),0.5 - 0.6 (59.0%),0.4 - 0.5 (31.7%)
2015-09-29,0.5715747908595135,0.5764289245421805,0.5635654644965289,0.5754581093788147,380736000,296191400,28.54,0.55,0.52,0.52,0.46,60.61,0.5 - 0.6 (오류),0.5 - 0.6 (63.3%),0.5 - 0.6 (59.2%),0.4 - 0.5 (31.7%)
2015-09-30,0.580797888028692,0.5990009266184148,0.5774000044659308,0.5982728004455566,556380000,306340000,81.62,0.56,0.53,0.52,0.47,67.4,0.5 - 0.6 (오류),0.5 - 0.6 (65.2%),0.5 - 0.6 (59.7%),0.4 - 0.5 (31.6%)
2015-10-01,0.5982727967727534,0.5999717385437042,0.5696333603690357,0.5866228938102722,489296000,313602600,56.02,0.56,0.53,0.52,0.47,61.56,0.5 - 0.6 (오류),0.5 - 0.6 (66.5%),0.5 - 0.6 (60.2%),0.4 - 0.5 (31.6%)
2015-10-02,0.5834678390405514,0.601913571357727,0.5774001388102441,0.601913571357727,386144000,319782000,20.75,0.56,0.53,0.52,0.47,65.76,0.5 - 0.6 (92.2%),0.5 - 0.6 (65.3%),0.5 - 0.6 (60.1%),0.4 - 0.5 (31.6%)
2015-10-05,0.6057967757652342,0.6244851939714644,0.6026415815123277,0.6169613003730774,482024000,329484600,46.3,0.57,0.53,0.52,0.47,69.31,0.5 - 0.6 (83.3%),0.5 - 0.6 (64.5%),0.5 - 0.6 (60.2%),0.4 - 0.5 (31.7%)
2015-10-06,0.6104081487568064,0.6276403124796467,0.6079810809986939,0.624970555305481,453216000,340223000,33.21,0.57,0.54,0.53,0.47,71.03,0.5 - 0.6 (75.2%),0.5 - 0.6 (64.9%),0.5 - 0.6 (59.8%),0.4 - 0.5 (31.7%)
2015-10-07,0.6264269026643708,0.6378341170732431,0.616233193385911,0.6315237283706665,310152000,341261000,-9.12,0.58,0.54,0.53,0.47,72.39,0.5 - 0.6 (70.2%),0.5 - 0.6 (65.0%),0.5 - 0.6 (59.7%),0.4 - 0.5 (31.7%)
2015-10-08,0.6288538731415688,0.6368632025025418,0.6181747287496985,0.6351642608642578,460068000,346410600,32.81,0.58,0.54,0.53,0.47,73.15,0.5 - 0.6 (63.1%),0.5 - 0.6 (64.7%),0.5 - 0.6 (59.6%),0.4 - 0.5 (31.6%)
2015-10-09,0.6317662863876172,0.6378339843749296,0.6208445110226543,0.6327371597290039,423248000,352493800,20.07,0.58,0.54,0.53,0.47,71.74,0.5 - 0.6 (56.3%),0.5 - 0.6 (64.1%),0.5 - 0.6 (59.5%),0.4 - 0.5 (31.6%)
2015-10-12,0.6334652847713582,0.6431736139952696,0.6288538963823879,0.6395329833030701,227588000,354250200,-35.76,0.59,0.55,0.53,0.47,73.29,0.5 - 0.6 (51.9%),0.5 - 0.6 (64.0%),0.5 - 0.6 (60.1%),0.4 - 0.5 (31.7%)
2015-10-13,0.6344362640710394,0.6446299159785344,0.6322518852912028,0.6407466530799866,298444000,352773600,-15.4,0.59,0.55,0.53,0.47,73.57,0.6 - 0.7 (52.6%),0.5 - 0.6 (63.9%),0.5 - 0.6 (59.8%),0.4 - 0.5 (31.7%)
2015-10-14,0.6414746698408232,0.6744828647485721,0.6407466015053523,0.6640464663505554,612148000,374705600,63.37,0.6,0.55,0.53,0.47,78.27,0.6 - 0.7 (58.7%),0.5 - 0.6 (62.9%),0.5 - 0.6 (59.7%),0.4 - 0.5 (31.6%)
2015-10-15,0.6652600003679455,0.6793370303847244,0.6584642326811345,0.6657454371452332,526048000,387572400,35.73,0.6,0.55,0.53,0.47,78.57,0.6 - 0.7 (65.6%),0.5 - 0.6 (62.2%),0.5 - 0.6 (59.5%),0.4 - 0.5 (31.5%)
2015-10-16,0.667929538073262,0.6824919409454123,0.6662305389922505,0.6761815547943115,448396000,393671600,13.9,0.61,0.56,0.53,0.47,80.36,0.6 - 0.7 (71.7%),0.5 - 0.6 (61.6%),0.5 - 0.6 (59.5%),0.4 - 0.5 (31.5%)
2015-10-19,0.6783660044876688,0.6815211978976511,0.667201482862478,0.6749680638313293,294712000,394315200,-25.26,0.61,0.56,0.53,0.47,79.53,0.6 - 0.7 (77.5%),0.5 - 0.6 (61.3%),0.5 - 0.6 (59.8%),0.4 - 0.5 (31.6%)
2015-10-20,0.6720558304054379,0.6771526562045587,0.6669589467404475,0.6739974617958069,264824000,396138600,-33.15,0.62,0.56,0.54,0.47,78.83,0.6 - 0.7 (83.2%),0.5 - 0.6 (61.0%),0.5 - 0.6 (59.6%),0.4 - 0.5 (31.6%)
2015-10-21,0.6781234842446923,0.6822495522896115,0.6640465117435779,0.6652600169181824,386280000,407371000,-5.18,0.63,0.57,0.54,0.47,72.61,0.6 - 0.7 (91.9%),0.5 - 0.6 (61.0%),0.5 - 0.6 (59.4%),0.4 - 0.5 (31.6%)
2015-10-22,0.673026668631183,0.6914723989206648,0.672055852903499,0.6892880201339722,306884000,403593200,-23.96,0.63,0.57,0.54,0.47,77.79,0.6 - 0.7 (오류),0.5 - 0.6 (60.6%),0.5 - 0.6 (59.5%),0.4 - 0.5 (31.6%)
2015-10-23,0.6953555857209013,0.6985107796273566,0.6849191884609014,0.6938993334770203,381776000,404197400,-5.55,0.64,0.57,0.54,0.48,78.63,0.6 - 0.7 (오류),0.5 - 0.6 (60.1%),0.5 - 0.6 (59.3%),0.4 - 0.5 (31.6%)
2015-10-26,0.6943846125752867,0.6960835538522512,0.6844335964112629,0.6907439827919006,247436000,396790000,-37.64,0.64,0.58,0.54,0.48,76.51,0.6 - 0.7 (오류),0.5 - 0.6 (60.0%),0.5 - 0.6 (59.5%),0.4 - 0.5 (31.7%)
2015-10-27,0.6873463556789801,0.6946275600858454,0.6868609189055083,0.6902588605880737,208268000,388166600,-46.35,0.65,0.58,0.54,0.48,76.17,0.6 - 0.7 (오류),0.5 - 0.6 (60.0%),0.5 - 0.6 (59.3%),0.4 - 0.5 (31.7%)
2015-10-28,0.6946275705754417,0.6958411335945129,0.6844338611055473,0.6958411335945129,217036000,371199400,-41.53,0.65,0.58,0.54,0.48,77.41,0.6 - 0.7 (오류),0.5 - 0.6 (60.0%),0.5 - 0.6 (59.3%),0.4 - 0.5 (31.7%)
2015-10-29,0.6846764740047672,0.6917149298163737,0.6705994466498374,0.6718129515647888,327168000,363093000,-9.89,0.66,0.59,0.54,0.48,62.31,0.6 - 0.7 (오류),0.5 - 0.6 (59.7%),0.5 - 0.6 (59.2%),0.4 - 0.5 (31.6%)
2015-10-30,0.6790943053869332,0.6934140241099633,0.6739974220227136,0.6885598301887512,301160000,358843800,-16.07,0.66,0.59,0.55,0.48,67.12,0.6 - 0.7 (오류),0.5 - 0.6 (59.4%),0.5 - 0.6 (59.1%),0.4 - 0.5 (31.6%)
2015-11-02,0.6907442522703985,0.6972973305711838,0.6866182421501213,0.6965692043304443,190088000,344247000,-44.78,0.67,0.59,0.55,0.48,69.15,0.6 - 0.7 (오류),0.5 - 0.6 (60.0%),0.5 - 0.6 (59.2%),0.4 - 0.5 (31.7%)
2015-11-03,0.692443247566071,0.6963265685272857,0.6839485372126708,0.6917151212692261,376768000,340424600,10.68,0.67,0.6,0.55,0.48,66.48,0.6 - 0.7 (오류),0.5 - 0.6 (59.7%),0.5 - 0.6 (58.9%),0.4 - 0.5 (31.7%)
2015-11-04,0.6897733277033076,0.6948701527181738,0.6771525520102745,0.6803077459335327,442264000,347030200,27.44,0.67,0.6,0.55,0.48,60.54,0.6 - 0.7 (오류),0.5 - 0.6 (59.2%),0.5 - 0.6 (58.8%),0.4 - 0.5 (31.6%)
2015-11-05,0.6837057261377357,0.6856474153702845,0.6705995697479747,0.6725412011146545,478800000,347966800,37.6,0.67,0.6,0.55,0.48,56.82,0.6 - 0.7 (오류),0.5 - 0.6 (59.6%),0.5 - 0.6 (58.7%),0.4 - 0.5 (31.6%)
2015-11-06,0.7390430016088562,0.7752063357057388,0.7237524659267077,0.7657407522201538,1172272000,385418000,204.16,0.68,0.6,0.55,0.48,75.93,0.6 - 0.7 (79.1%),0.5 - 0.6 (54.3%),0.5 - 0.6 (58.1%),0.4 - 0.5 (31.5%)
2015-11-09,0.7582169192898277,0.7645273087899466,0.7516637824402517,0.7623429298400879,492568000,398667000,23.55,0.69,0.61,0.56,0.48,74.63,0.6 - 0.7 (71.3%),0.5 - 0.6 (51.8%),0.5 - 0.6 (58.4%),0.4 - 0.5 (31.6%)
